1502,720
1236,666
1269,759
1507,709
1525,226
1511,704
1513,702
1333,752
1345,751
1520,696
1368,749
1523,693
1525,691
1527,689
1412,744
1530,686
1531,685
1443,739
1535,682
1536,680
1538,678
1540,676
1305,716
1314,722
1324,726
0,0
1554,658
1510,730
1559,652
1525,727
1565,649
1568,647
1405,747
1414,749
1578,642
1566,717
1583,640
1578,715
1589,637
1588,709
1585,696
1595,633
1593,678
1598,630
1646,69
1601,628
1622,640
1495,742
1498,740
1602,618
1603,614
1502,726
1607,609
1657,583
1513,719
1518,720
1669,563
1616,598
1617,596
1679,545
1620,591
1690,26
1690,25
1690,522
1694,14
1627,582
1687,486
1579,694
1631,577
1589,691
1633,575
1600,689
1635,573
1636,571
1697,375
1610,655
1715,14
1640,567
1641,566
1716,17
1699,310
1643,563
1642,578
1642,564
1720,15
1645,580
1639,569
1652,562
1726,14
1723,15
1722,16
1672,483
0,0
1676,459
1678,445
0,0
1683,424
1687,413
0,0
0,0
1670,375
0,0
0,0
0,0
0,0
1652,301
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1629,323
1633,315
0,0
1725,17
1724,19
1723,19
1722,20
1722,23
1722,24
1722,25
1724,26
1725,26
1726,26
1629,88
1635,85
1640,80
0,0
1716,96
1654,76
1658,79
0,0
0,0
0,0
1753,115
0,0
0,0
0,0
0,0
0,0
1685,88
1686,88
0,0
0,0
0,0
0,0
1680,98
1681,93
0,0
1680,97
1792,149
1793,150
0,0
0,0
1795,154
0,0
0,0
0,0
0,0
0,0
1768,151
1756,153
1764,157
1754,166
0,0
0,0
0,0
0,0
1757,187
0,0
0,0
0,0
0,0
0,0
1659,26
1657,27
1656,27
1655,27
1656,27
1657,27
1658,26
1658,25
1729,30
1725,37
1666,22
1720,41
1721,39
1670,22
1721,36
1728,23
1728,23
1729,23
1712,24
1716,22
1729,24
0,0
1727,26
1745,271
1728,21
1728,21
1727,21
1727,21
1727,21
1725,22
1725,22
1724,22
0,0
1723,22
0,0
0,0
0,0
0,0
0,0
0,0
1676,37
1719,27
1685,22
1719,28
0,0
1718,26
1713,26
1679,40
1727,26
1725,26
1725,27
1728,27
0,0
0,0
0,0
0,0
0,0
1681,26
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1681,32
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1616,60
0,0
1572,526
981,251
989,261
1598,493
1451,83
1614,475
1621,467
1628,459
1039,313
1047,321
1648,443
1654,439
1659,435
1663,431
1661,424
0,0
0,0
0,0
0,0
1110,386
1355,210
1119,397
0,0
0,0
0,0
0,0
0,0
0,0
1607,329
0,0
0,0
1135,554
0,0
0,0
0,0
1144,631
1296,291
0,0
0,0
0,0
1153,708
1155,722
0,0
1158,747
0,0
0,0
0,0
0,0
1521,69
1210,738
1219,735
0,0
0,0
1254,345
1247,727
1254,726
1409,33
1264,724
1271,724
1275,723
0,0
0,0
0,0
1294,723
0,0
1300,256
1306,249
1311,723
1314,724
0,0
0,0
0,0
0,0
0,0
1334,726
0,0
1340,727
0,0
1346,728
1347,728
1351,728
1353,729
1356,729
0,0
0,0
1362,731
1363,731
0,0
0,0
1369,732
0,0
1373,733
0,0
0,0
0,0
1376,719
1373,707
1377,699
1386,691
1395,683
1404,675
1409,664
1417,653
1436,646
1451,631
1461,607
1485,590
1508,569
1526,543
1545,520
1563,500
1581,480
1598,460
1614,442
1629,424
1643,409
1657,394
1670,380
1683,367
1696,354
1708,341
1714,327
0,0
0,0
451,13
460,16
466,20
474,21
493,20
1712,221
1712,211
1712,201
1712,192
1712,183
1712,175
0,0
0,0
0,0
0,0
0,0
1697,133
0,0
0,0
0,0
0,0
0,0
1656,77
0,0
0,0
0,0
0,0
1623,28
1619,20
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1641,155
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1362,35
0,0
0,0
0,0
0,0
0,0
1326,40
1122,15
1122,19
1125,20
1127,20
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1157,45
1159,43
1158,45
1159,44
1145,47
1157,43
1135,45
1132,45
1158,43
1158,43
1157,44
1206,14
1154,44
1148,45
1148,46
0,0
1149,46
0,0
1181,19
1101,34
1104,35
1099,36
1098,36
1114,37
1094,30
1132,40
1111,40
1134,40
1131,41
1132,40
1134,40
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1557,61
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1701,40
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1749,27
1748,37
1066,131
1752,38
1755,38
1756,39
1759,39
1677,31
1670,23
1691,27
1681,28
1673,30
1773,35
1775,34
0,0
0,0
0,0
941,229
931,235
921,241
0,0
0,0
0,0
926,246
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
546,242
0,0
0,0
0,0
0,0
519,221
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1754,91
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1676,23
1676,24
1676,27
1676,29
1680,30
1685,30
0,0
1692,29
0,0
0,0
1650,37
404,171
1662,32
403,174
403,173
397,130
1663,28
1664,27
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1631,84
1632,85
1630,96
0,0
1641,61
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1656,140
1724,14
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1671,168
0,0
0,0
0,0
1674,173
0,0
0,0
0,0
0,0
1678,179
0,0
0,0
0,0
0,0
0,0
1763,59
0,0
0,0
0,0
0,0
1713,124
0,0
0,0
0,0
0,0
270,134
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1729,38
1731,37
1733,39
1735,40
0,0
270,154
0,0
0,0
0,0
0,0
0,0
230,142
0,0
0,0
0,0
268,156
268,156
0,0
0,0
267,157
0,0
0,0
265,158
0,0
0,0
0,0
201,123
0,0
0,0
0,0
0,0
0,0
0,0
255,151
0,0
0,0
0,0
0,0
0,0
237,152
192,121
0,0
227,151
0,0
0,0
0,0
0,0
0,0
1699,43
0,0
0,0
200,153
0,0
0,0
186,150
0,0
0,0
181,143
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
253,41
0,0
0,0
0,0
0,0
1112,22
1106,24
0,0
1093,34
1089,34
1086,33
0,0
1093,34
204,38
0,0
0,0
0,0
1074,20
1073,21
1071,22
1071,23
1071,23
1076,23
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
204,77
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
197,71
0,0
0,0
701,39
699,38
686,38
0,0
0,0
196,69
0,0
0,0
648,44
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
417,137
0,0
0,0
0,0
398,146
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
365,117
361,116
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
333,104
0,0
0,0
234,4
234,7
232,9
233,11
233,13
231,15
0,0
326,46
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
225,13
0,0
0,0
320,43
320,43
321,44
221,17
223,20
0,0
285,20
282,22
299,20
304,20
312,51
310,21
303,23
296,21
299,48
297,50
296,50
342,21
293,19
334,22
266,50
291,49
289,49
286,48
284,48
284,48
284,49
283,49
265,50
264,50
264,50
263,50
0,0
249,35
252,37
252,40
251,43
248,45
245,54
241,55
245,55
251,65
248,66
247,64
247,65
249,70
252,71
254,72
253,40
251,43
252,75
246,46
200,48
245,45
200,42
200,43
243,45
201,44
201,44
201,44
245,43
244,43
240,44
233,108
205,51
220,47
203,53
203,58
232,41
0,0
0,0
211,56
0,0
205,61
200,76
200,77
220,54
0,0
221,51
199,81
199,82
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
369,17
0,0
0,0
186,86
0,0
0,0
0,0
181,89
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
203,122
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
226,135
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
295,140
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
304,120
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
330,143
0,0
0,0
0,0
0,0
346,242
0,0
0,0
0,0
0,0
321,281
316,288
312,295
0,0
0,0
0,0
0,0
293,322
0,0
0,0
282,337
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1778,13
1764,23
0,0
0,0
1771,25
1764,29
1756,30
1751,30
220,369
1747,33
1745,34
1684,59
1742,37
1743,38
0,0
317,332
0,0
0,0
0,0
0,0
312,208
0,0
0,0
339,194
0,0
0,0
0,0
0,0
330,252
0,0
0,0
318,278
315,285
316,236
0,0
301,304
0,0
0,0
0,0
276,287
0,0
0,0
0,0
0,0
279,258
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1601,36
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
347,173
0,0
1634,23
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1400,34
0,0
0,0
1263,372
0,0
1297,382
0,0
0,0
1337,376
1342,364
0,0
0,0
0,0
1352,329
0,0
1358,317
1361,311
1363,307
0,0
1334,38
1331,34
1343,32
1348,30
1375,282
1360,19
1362,16
1380,272
1363,15
1385,267
1613,148
1390,262
1392,260
1395,257
1397,255
1400,254
0,0
1404,249
1406,247
1408,245
0,0
1248,220
1414,240
1416,238
1707,120
0,0
0,0
0,0
1430,234
0,0
0,0
1458,234
1469,226
1636,106
1493,216
1505,211
1516,207
1527,202
1537,198
1547,193
1556,189
1565,185
0,0
1582,176
1591,172
1598,169
1606,165
1264,447
1621,158
1628,155
1635,151
1309,410
1647,144
1653,141
1337,393
0,0
1353,384
0,0
0,0
1653,120
1653,120
1653,119
1576,47
1655,116
0,0
1658,114
1421,347
0,0
0,0
1663,109
1442,336
1447,334
1669,107
0,0
1671,106
0,0
1468,321
0,0
0,0
0,0
1674,91
1512,285
1524,279
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1610,231
1618,227
0,0
1691,61
1640,214
0,0
1654,205
0,0
0,0
1671,197
1697,53
1683,193
1688,190
1693,187
1697,184
1702,181
1707,178
1711,175
1715,173
1719,171
1724,168
1728,166
0,0
0,0
1735,158
0,0
0,0
1707,42
1708,41
1709,38
1709,39
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1709,37
0,0
1711,37
1715,40
1726,50
1724,53
1724,59
1726,74
1724,67
1690,58
1723,78
1721,75
1718,79
1689,43
1691,42
1692,44
1686,41
1698,34
1697,36
1681,36
1682,38
1680,36
1696,42
1695,45
1695,45
1695,45
1695,46
1695,47
0,0
0,0
1696,50
1697,52
1702,54
0,0
1702,62
1610,93
1605,88
1599,85
1593,81
1587,78
1581,75
1576,72
1612,85
1609,81
1561,65
1609,79
1607,77
1611,76
0,0
0,0
1568,68
1568,68
0,0
0,0
0,0
0,0
0,0
1536,65
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
416,21
413,19
409,15
404,15
403,16
380,13
376,15
0,0
361,19
355,22
348,25
0,0
0,0
334,31
330,33
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
193,55
0,0
126,68
0,0
0,0
114,58
115,59
116,59
117,59
118,59
121,55
0,0
0,0
0,0
0,0
0,0
0,0
0,0
296,39
155,60
289,33
283,32
278,30
275,24
273,23
171,29
173,31
174,32
176,19
174,40
175,41
178,14
177,39
178,19
177,39
180,22
180,25
181,27
182,30
183,33
184,37
201,19
203,21
204,22
205,23
205,23
192,51
207,24
202,57
208,60
218,68
166,14
218,26
220,27
221,27
221,27
135,32
134,36
0,0
216,26
157,28
211,27
147,29
127,73
0,0
203,27
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
142,9
137,7
106,237
108,243
111,247
119,254
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
96,114
98,111
101,112
119,195
108,96
138,77
138,76
112,183
0,0
0,0
137,80
0,0
0,0
0,0
150,143
117,188
148,146
146,147
144,148
143,150
138,152
137,154
139,156
136,167
141,155
143,157
141,162
141,166
141,168
139,45
143,172
134,54
133,55
131,58
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
184,479
0,0
0,0
0,0
0,0
175,524
0,0
172,540
170,546
0,0
0,0
0,0
115,207
163,579
162,585
0,0
159,595
158,600
0,0
0,0
0,0
154,620
0,0
152,629
0,0
0,0
150,641
149,645
148,648
0,0
192,287
146,659
145,662
144,665
0,0
143,672
0,0
142,677
0,0
141,683
141,686
140,689
140,691
139,693
0,0
0,0
0,0
0,0
0,0
207,650
220,640
234,630
248,621
262,613
0,0
288,596
299,588
310,581
0,0
329,566
338,559
0,0
356,545
0,0
372,533
0,0
0,0
0,0
0,0
0,0
412,500
418,495
0,0
430,485
162,524
1381,40
0,0
0,0
456,464
0,0
465,456
0,0
474,449
479,445
0,0
0,0
0,0
0,0
0,0
0,0
506,424
0,0
297,507
0,0
0,0
523,411
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
347,430
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
678,322
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
292,64
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
507,23
509,26
508,27
508,26
507,26
506,26
506,27
507,28
487,25
487,25
487,25
487,26
487,26
488,26
487,26
487,26
486,26
302,56
486,26
486,26
488,24
492,24
0,0
0,0
0,0
0,0
0,0
274,43
0,0
271,41
270,40
268,39
268,37
268,36
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
192,6
0,0
0,0
0,0
0,0
252,28
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
348,63
346,63
0,0
0,0
0,0
337,41
0,0
350,54
351,46
341,53
369,46
358,46
325,49
315,52
309,40
304,39
325,48
304,46
321,48
321,49
320,49
290,44
317,49
315,49
312,48
0,0
303,47
0,0
296,46
270,40
261,36
259,38
257,41
257,43
256,43
254,44
254,44
253,44
253,44
189,83
254,46
175,82
183,83
0,0
0,0
0,0
231,34
227,35
0,0
223,37
224,38
207,33
0,0
0,0
229,42
231,41
227,42
229,42
232,42
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
206,52
0,0
0,0
0,0
0,0
0,0
0,0
0,0
